text,label
Ekran kalitesi renkler açısından güzel. Beklentimi büyük ölçüde karşıladı.,negative
Yoğun kullanımda biraz ısınma yapıyor. Küçük eksikleri var ama genel deneyim iyi.,positive
Kamera gündüz çekimlerinde oldukça başarılı. Günlük kullanım için rahatlıkla tercih edilebilir.,negative
Batarya süresi günlük kullanım için yeterli. Tekrar almayı düşünebilirim.,negative
Kılıfla kullanınca elde tutuşu daha iyi oluyor. İlk izlenimim olumlu oldu.,negative
Yoğun kullanımda biraz ısınma yapıyor. İlk izlenimim olumlu oldu.,positive
Fiyatına göre mantıklı bir telefon. Çok üst seviye beklemeyenler için yeterli.,positive
Günlük kullanımda rahat bir deneyim sunuyor. Benzer ürünlere göre başarılı buldum.,positive
Performansı akıcı ve takılma çok az. Küçük eksikleri var ama genel deneyim iyi.,positive
Kılıfla kullanınca elde tutuşu daha iyi oluyor. Benzer ürünlere göre başarılı buldum.,positive
Uzun vadeli kullanımda pil performansı önemli olacak. Günlük kullanım için rahatlıkla tercih edilebilir.,positive
Fiyatına göre mantıklı bir telefon. Çok üst seviye beklemeyenler için yeterli.,positive
Fiyatına göre mantıklı bir telefon. Benzer ürünlere göre başarılı buldum.,positive
Gece çekimleri çok iyi değil ama idare eder. Benzer ürünlere göre başarılı buldum.,positive
Şarj süresi biraz uzun gelebilir. Fiyatı biraz daha uygun olsa daha iyi olurdu.,positive
Fiyatına göre mantıklı bir telefon. Çok üst seviye beklemeyenler için yeterli.,positive
Şarj süresi biraz uzun gelebilir. Günlük kullanım için rahatlıkla tercih edilebilir.,positive
Uygulamalar arası geçişler hızlı. İlk izlenimim olumlu oldu.,positive
Gece çekimleri çok iyi değil ama idare eder. Çok üst seviye beklemeyenler için yeterli.,positive
Günlük kullanımda rahat bir deneyim sunuyor. Genel olarak memnun kaldım.,positive
Parmak izi okuyucu hızlı çalışıyor. Fiyatı biraz daha uygun olsa daha iyi olurdu.,negative
Fiyatı biraz yüksek ama sundukları iyi. Günlük kullanım için rahatlıkla tercih edilebilir.,positive
Kılıfla kullanınca elde tutuşu daha iyi oluyor. Genel olarak memnun kaldım.,positive
Kamera gündüz çekimlerinde oldukça başarılı. Küçük eksikleri var ama genel deneyim iyi.,positive
Oyun performansı orta-üst seviyede. Benzer ürünlere göre başarılı buldum.,positive
Hoparlör sesi ortalama seviyede. Beklentimi büyük ölçüde karşıladı.,positive
Ekran parlaklığı dış mekanda yeterli. Beklentimi büyük ölçüde karşıladı.,negative
Ön kamera sosyal medya için yeterli. Beklentimi büyük ölçüde karşıladı.,positive
Gece çekimleri çok iyi değil ama idare eder. İlk izlenimim olumlu oldu.,positive
Oyun performansı orta-üst seviyede. Küçük eksikleri var ama genel deneyim iyi.,positive
Parmak izi okuyucu hızlı çalışıyor. Küçük eksikleri var ama genel deneyim iyi.,positive
Ekran parlaklığı dış mekanda yeterli. Tekrar almayı düşünebilirim.,positive
Uygulamalar arası geçişler hızlı. Çok üst seviye beklemeyenler için yeterli.,positive
Fiyatı biraz yüksek ama sundukları iyi. Tekrar almayı düşünebilirim.,positive
Malzeme kalitesi premium hissettiriyor. Beklentimi büyük ölçüde karşıladı.,positive
Gece çekimleri çok iyi değil ama idare eder. Çok üst seviye beklemeyenler için yeterli.,positive
Yoğun kullanımda biraz ısınma yapıyor. Çok üst seviye beklemeyenler için yeterli.,positive
Uzun vadeli kullanımda pil performansı önemli olacak. Genel olarak memnun kaldım.,negative
Batarya süresi günlük kullanım için yeterli. Küçük eksikleri var ama genel deneyim iyi.,negative
Kılıfla kullanınca elde tutuşu daha iyi oluyor. Küçük eksikleri var ama genel deneyim iyi.,negative
Gece çekimleri çok iyi değil ama idare eder. Uzun vadede performansını görmek lazım.,positive
Uzun vadeli kullanımda pil performansı önemli olacak. Küçük eksikleri var ama genel deneyim iyi.,positive
Uygulamalar arası geçişler hızlı. Genel olarak memnun kaldım.,positive
Oyun performansı orta-üst seviyede. Genel olarak memnun kaldım.,positive
Fiyatına göre mantıklı bir telefon. Genel olarak memnun kaldım.,positive
Ön kamera sosyal medya için yeterli. İlk izlenimim olumlu oldu.,positive
Uygulamalar arası geçişler hızlı. Benzer ürünlere göre başarılı buldum.,positive
Uygulamalar arası geçişler hızlı. Uzun vadede performansını görmek lazım.,positive
Depolama alanı çoğu kullanıcı için yeterli. Uzun vadede performansını görmek lazım.,positive
Ön kamera sosyal medya için yeterli. Tekrar almayı düşünebilirim.,positive
Ekran parlaklığı dış mekanda yeterli. Uzun vadede performansını görmek lazım.,negative
Uygulamalar arası geçişler hızlı. Benzer ürünlere göre başarılı buldum.,positive
Batarya süresi günlük kullanım için yeterli. Küçük eksikleri var ama genel deneyim iyi.,positive
Uygulamalar arası geçişler hızlı. Genel olarak memnun kaldım.,positive
Uzun vadeli kullanımda pil performansı önemli olacak. Tekrar almayı düşünebilirim.,positive
Performansı akıcı ve takılma çok az. Uzun vadede performansını görmek lazım.,negative
Uzun vadeli kullanımda pil performansı önemli olacak. Uzun vadede performansını görmek lazım.,positive
Performansı akıcı ve takılma çok az. Benzer ürünlere göre başarılı buldum.,positive
Ön kamera sosyal medya için yeterli. Benzer ürünlere göre başarılı buldum.,positive
Gece çekimleri çok iyi değil ama idare eder. İlk izlenimim olumlu oldu.,negative
Batarya süresi günlük kullanım için yeterli. Tekrar almayı düşünebilirim.,positive
Depolama alanı çoğu kullanıcı için yeterli. Uzun vadede performansını görmek lazım.,positive
Malzeme kalitesi premium hissettiriyor. Tekrar almayı düşünebilirim.,negative
Hoparlör sesi ortalama seviyede. Genel olarak memnun kaldım.,positive
Fiyatına göre mantıklı bir telefon. Benzer ürünlere göre başarılı buldum.,negative
Malzeme kalitesi premium hissettiriyor. Beklentimi büyük ölçüde karşıladı.,positive
Kılıfla kullanınca elde tutuşu daha iyi oluyor. Günlük kullanım için rahatlıkla tercih edilebilir.,positive
Depolama alanı çoğu kullanıcı için yeterli. Benzer ürünlere göre başarılı buldum.,positive
Günlük kullanımda rahat bir deneyim sunuyor. Çok üst seviye beklemeyenler için yeterli.,positive
Oyun performansı orta-üst seviyede. Beklentimi büyük ölçüde karşıladı.,positive
Ekran kalitesi renkler açısından güzel. Günlük kullanım için rahatlıkla tercih edilebilir.,positive
Not almak için kullanışlı. İlk izlenimim olumlu oldu.,positive
Ön kamera sosyal medya için yeterli. Çok üst seviye beklemeyenler için yeterli.,positive
Batarya süresi günlük kullanım için yeterli. Küçük eksikleri var ama genel deneyim iyi.,positive
Ekran kalitesi renkler açısından güzel. Benzer ürünlere göre başarılı buldum.,positive
Fiyatına göre mantıklı bir telefon. Genel olarak memnun kaldım.,positive
Ekran kalitesi renkler açısından güzel. Günlük kullanım için rahatlıkla tercih edilebilir.,positive
Malzeme kalitesi premium hissettiriyor. Küçük eksikleri var ama genel deneyim iyi.,positive
Kamera gündüz çekimlerinde oldukça başarılı. Günlük kullanım için rahatlıkla tercih edilebilir.,positive
Performansı akıcı ve takılma çok az. Uzun vadede performansını görmek lazım.,positive
Malzeme kalitesi premium hissettiriyor. Uzun vadede performansını görmek lazım.,negative
Şarj süresi biraz uzun gelebilir. Uzun vadede performansını görmek lazım.,negative
Parmak izi okuyucu hızlı çalışıyor. Tekrar almayı düşünebilirim.,negative
Yoğun kullanımda biraz ısınma yapıyor. Uzun vadede performansını görmek lazım.,positive
Ön kamera sosyal medya için yeterli. Küçük eksikleri var ama genel deneyim iyi.,positive
Oyun performansı orta-üst seviyede. Beklentimi büyük ölçüde karşıladı.,positive
Parmak izi okuyucu hızlı çalışıyor. Çok üst seviye beklemeyenler için yeterli.,positive
Malzeme kalitesi premium hissettiriyor. Tekrar almayı düşünebilirim.,negative
Yoğun kullanımda biraz ısınma yapıyor. Beklentimi büyük ölçüde karşıladı.,negative
Fiyatı biraz yüksek ama sundukları iyi. Beklentimi büyük ölçüde karşıladı.,negative
Şarj süresi biraz uzun gelebilir. Küçük eksikleri var ama genel deneyim iyi.,positive
Günlük kullanımda rahat bir deneyim sunuyor. Fiyatı biraz daha uygun olsa daha iyi olurdu.,positive
Kamera gündüz çekimlerinde oldukça başarılı. Beklentimi büyük ölçüde karşıladı.,positive
Parmak izi okuyucu hızlı çalışıyor. Küçük eksikleri var ama genel deneyim iyi.,negative
Hoparlör sesi ortalama seviyede. İlk izlenimim olumlu oldu.,positive
Şarj süresi biraz uzun gelebilir. Tekrar almayı düşünebilirim.,positive
Batarya süresi günlük kullanım için yeterli. Küçük eksikleri var ama genel deneyim iyi.,positive
Batarya süresi günlük kullanım için yeterli. Beklentimi büyük ölçüde karşıladı.,positive
Oyun performansı orta-üst seviyede. Beklentimi büyük ölçüde karşıladı.,positive
Fiyatı biraz yüksek ama sundukları iyi. Fiyatı biraz daha uygun olsa daha iyi olurdu.,positive
Günlük kullanımda rahat bir deneyim sunuyor. Küçük eksikleri var ama genel deneyim iyi.,positive
Fiyatı biraz yüksek ama sundukları iyi. Günlük kullanım için rahatlıkla tercih edilebilir.,positive
Uygulamalar arası geçişler hızlı. Çok üst seviye beklemeyenler için yeterli.,positive
Malzeme kalitesi premium hissettiriyor. Küçük eksikleri var ama genel deneyim iyi.,positive
Ön kamera sosyal medya için yeterli. Küçük eksikleri var ama genel deneyim iyi.,positive
Malzeme kalitesi premium hissettiriyor. Tekrar almayı düşünebilirim.,negative
Oyun performansı orta-üst seviyede. Çok üst seviye beklemeyenler için yeterli.,positive
Fiyatı biraz yüksek ama sundukları iyi. Günlük kullanım için rahatlıkla tercih edilebilir.,negative
Uzun vadeli kullanımda pil performansı önemli olacak. Çok üst seviye beklemeyenler için yeterli.,positive
Hoparlör sesi ortalama seviyede. Günlük kullanım için rahatlıkla tercih edilebilir.,positive
Fiyatı biraz yüksek ama sundukları iyi. Çok üst seviye beklemeyenler için yeterli.,negative
Fiyatı biraz yüksek ama sundukları iyi. Uzun vadede performansını görmek lazım.,negative
Fiyatına göre mantıklı bir telefon. Fiyatı biraz daha uygun olsa daha iyi olurdu.,negative
Performansı akıcı ve takılma çok az. Tekrar almayı düşünebilirim.,positive
Hoparlör sesi ortalama seviyede. Günlük kullanım için rahatlıkla tercih edilebilir.,positive
Batarya süresi günlük kullanım için yeterli. Fiyatı biraz daha uygun olsa daha iyi olurdu.,positive
Gece çekimleri çok iyi değil ama idare eder. Günlük kullanım için rahatlıkla tercih edilebilir.,negative
Şarj süresi biraz uzun gelebilir. Küçük eksikleri var ama genel deneyim iyi.,negative
Kamera gündüz çekimlerinde oldukça başarılı. İlk izlenimim olumlu oldu.,positive
Fiyatına göre mantıklı bir telefon. İlk izlenimim olumlu oldu.,positive
Uzun vadeli kullanımda pil performansı önemli olacak. Fiyatı biraz daha uygun olsa daha iyi olurdu.,positive
Kılıfla kullanınca elde tutuşu daha iyi oluyor. Küçük eksikleri var ama genel deneyim iyi.,positive
Kamera gündüz çekimlerinde oldukça başarılı. Beklentimi büyük ölçüde karşıladı.,negative
Ön kamera sosyal medya için yeterli. Beklentimi büyük ölçüde karşıladı.,positive
Batarya süresi günlük kullanım için yeterli. Uzun vadede performansını görmek lazım.,positive
Hoparlör sesi ortalama seviyede. Uzun vadede performansını görmek lazım.,positive
Gece çekimleri çok iyi değil ama idare eder. Çok üst seviye beklemeyenler için yeterli.,positive
Ekran parlaklığı dış mekanda yeterli. Genel olarak memnun kaldım.,negative
Kılıfla kullanınca elde tutuşu daha iyi oluyor. İlk izlenimim olumlu oldu.,positive
Batarya süresi günlük kullanım için yeterli. Benzer ürünlere göre başarılı buldum.,positive
Oyun performansı orta-üst seviyede. Günlük kullanım için rahatlıkla tercih edilebilir.,positive
Hoparlör sesi ortalama seviyede. Uzun vadede performansını görmek lazım.,positive
Gece çekimleri çok iyi değil ama idare eder. Uzun vadede performansını görmek lazım.,positive
Kamera gündüz çekimlerinde oldukça başarılı. Günlük kullanım için rahatlıkla tercih edilebilir.,positive
Parmak izi okuyucu hızlı çalışıyor. Fiyatı biraz daha uygun olsa daha iyi olurdu.,positive
Uzun vadeli kullanımda pil performansı önemli olacak. Tekrar almayı düşünebilirim.,positive
Şarj süresi biraz uzun gelebilir. Tekrar almayı düşünebilirim.,positive
Şarj süresi biraz uzun gelebilir. Beklentimi büyük ölçüde karşıladı.,positive
Kılıfla kullanınca elde tutuşu daha iyi oluyor. Fiyatı biraz daha uygun olsa daha iyi olurdu.,positive
Gece çekimleri çok iyi değil ama idare eder. Fiyatı biraz daha uygun olsa daha iyi olurdu.,negative
Fiyatı biraz yüksek ama sundukları iyi. Benzer ürünlere göre başarılı buldum.,positive
Oyun performansı orta-üst seviyede. Fiyatı biraz daha uygun olsa daha iyi olurdu.,positive
Ekran kalitesi renkler açısından güzel. Benzer ürünlere göre başarılı buldum.,positive
Oyun performansı orta-üst seviyede. Uzun vadede performansını görmek lazım.,positive
Fiyatı biraz yüksek ama sundukları iyi. Çok üst seviye beklemeyenler için yeterli.,positive
Kamera gündüz çekimlerinde oldukça başarılı. Günlük kullanım için rahatlıkla tercih edilebilir.,positive
Ekran kalitesi renkler açısından güzel. Küçük eksikleri var ama genel deneyim iyi.,positive
Ekran kalitesi renkler açısından güzel. Çok üst seviye beklemeyenler için yeterli.,positive
Yoğun kullanımda biraz ısınma yapıyor. Uzun vadede performansını görmek lazım.,positive
Oyun performansı orta-üst seviyede. Fiyatı biraz daha uygun olsa daha iyi olurdu.,positive
Yoğun kullanımda biraz ısınma yapıyor. Fiyatı biraz daha uygun olsa daha iyi olurdu.,negative
Gece çekimleri çok iyi değil ama idare eder. Küçük eksikleri var ama genel deneyim iyi.,positive
Günlük kullanımda rahat bir deneyim sunuyor. Benzer ürünlere göre başarılı buldum.,positive
Parmak izi okuyucu hızlı çalışıyor. Uzun vadede performansını görmek lazım.,positive
Uzun vadeli kullanımda pil performansı önemli olacak. Benzer ürünlere göre başarılı buldum.,negative
Gece çekimleri çok iyi değil ama idare eder. Küçük eksikleri var ama genel deneyim iyi.,positive
Parmak izi okuyucu hızlı çalışıyor. Genel olarak memnun kaldım.,positive
Batarya süresi günlük kullanım için yeterli. Günlük kullanım için rahatlıkla tercih edilebilir.,positive
Parmak izi okuyucu hızlı çalışıyor. Beklentimi büyük ölçüde karşıladı.,positive
Şarj süresi biraz uzun gelebilir. Beklentimi büyük ölçüde karşıladı.,positive
Kamera gündüz çekimlerinde oldukça başarılı. Küçük eksikleri var ama genel deneyim iyi.,positive
Uygulamalar arası geçişler hızlı. Küçük eksikleri var ama genel deneyim iyi.,positive
Şarj süresi biraz uzun gelebilir. Fiyatı biraz daha uygun olsa daha iyi olurdu.,positive
Malzeme kalitesi premium hissettiriyor. Fiyatı biraz daha uygun olsa daha iyi olurdu.,positive
Uzun vadeli kullanımda pil performansı önemli olacak. Benzer ürünlere göre başarılı buldum.,positive
Batarya süresi günlük kullanım için yeterli. İlk izlenimim olumlu oldu.,positive
Şarj süresi biraz uzun gelebilir. Günlük kullanım için rahatlıkla tercih edilebilir.,positive
Uzun vadeli kullanımda pil performansı önemli olacak. Benzer ürünlere göre başarılı buldum.,positive
